608,19,12,38,11,1,4,6,26,62,46,18,28,23,9,4,3,9,27,15,81,111,66,36,9,2,7,8,2,13,5,5,4,1,21,9,8,40
609,15,28,35,22,4,12,7,30,55,44,18,24,5,2,4,1,11,37,15,86,83,66,59,8,3,5,4,0,6,0,1,0,0,24,2,5,25
610,19,31,27,16,6,8,9,18,66,27,24,13,26,3,3,2,10,29,17,75,81,61,39,10,0,5,8,1,11,3,3,3,0,20,11,6,25
611,10,20,45,13,7,6,2,20,64,32,13,14,14,2,1,1,11,30,20,65,102,73,65,7,0,6,12,2,7,2,1,1,4,17,8,5,36
612,16,18,16,11,7,4,4,25,60,32,19,7,8,1,4,0,4,15,18,57,96,54,60,7,0,1,12,4,4,2,3,1,4,22,6,2,13
613,18,11,37,11,3,4,0,27,41,38,14,8,8,1,5,0,6,17,20,69,102,41,50,7,0,0,5,1,6,11,1,2,0,10,7,8,33
614,20,17,20,9,4,19,1,22,46,41,16,16,12,5,3,1,3,18,30,69,97,76,53,6,1,2,8,3,10,4,6,1,0,26,13,1,26
615,19,22,38,13,9,5,6,25,49,22,17,9,3,2,1,0,4,14,16,68,118,75,37,6,0,1,7,0,9,1,0,1,0,17,5,5,32
616,20,20,27,26,1,8,11,13,46,23,16,10,4,1,4,1,2,27,24,64,106,75,46,1,0,0,2,0,2,7,9,4,0,5,5,2,21
617,20,7,34,31,0,3,8,11,50,29,28,13,2,1,3,1,1,39,10,96,100,88,50,11,7,7,13,0,3,1,7,1,0,17,2,10,36
618,8,25,34,15,2,4,8,29,69,56,21,10,6,1,2,1,13,37,12,112,93,84,47,7,1,0,5,1,10,1,1,0,0,22,2,6,44
619,40,27,55,14,6,4,18,34,61,42,12,0,8,2,1,9,3,28,23,105,97,52,51,10,0,2,2,1,14,3,2,0,0,11,8,6,53
620,20,33,53,18,17,8,5,19,63,59,9,11,9,2,1,0,3,20,34,95,87,79,61,8,5,2,2,2,12,5,0,3,0,27,13,12,46
621,16,20,27,11,5,5,4,32,63,51,14,9,20,3,2,0,6,21,26,111,123,76,76,10,6,5,4,1,8,1,6,0,0,24,9,10,47
622,26,15,40,19,8,12,5,17,35,27,14,25,7,7,1,0,3,20,12,87,128,60,69,6,1,10,12,3,7,1,3,0,0,19,12,7,33
623,40,24,28,18,5,13,9,30,45,43,14,18,13,0,0,0,5,19,38,78,131,61,58,7,5,4,14,1,2,1,0,1,0,6,10,6,24
624,13,13,34,20,8,6,3,28,47,29,16,8,9,0,4,0,8,17,11,93,120,62,60,4,2,3,5,0,14,4,0,0,0,14,8,3,47
625,19,20,44,13,2,10,6,11,45,41,21,2,20,4,8,1,8,27,18,70,119,74,72,14,2,7,8,1,5,2,1,2,0,14,8,3,20
626,6,12,34,13,2,7,2,18,47,28,21,17,14,3,6,2,4,10,11,68,108,53,43,7,2,19,10,1,7,1,6,7,0,8,15,8,36
627,34,18,64,12,13,20,5,18,44,34,13,19,18,3,8,3,13,21,31,75,97,67,40,9,5,5,3,1,1,2,6,4,0,10,4,6,28
628,33,12,61,15,17,9,8,22,66,54,23,35,15,6,6,0,12,47,21,68,113,81,56,15,2,3,9,11,3,1,3,0,0,12,10,11,32
629,48,22,59,24,6,4,7,14,78,42,20,15,10,0,0,0,7,26,24,90,104,65,55,2,2,1,9,13,2,1,0,0,0,11,3,3,33
630,26,13,49,14,6,10,8,16,53,46,24,13,8,3,2,0,6,37,25,71,114,63,74,15,0,8,6,0,3,3,0,0,2,15,6,4,31
631,28,24,43,9,3,6,3,19,77,51,15,6,9,1,4,0,4,46,24,95,123,56,63,9,2,7,14,1,19,8,2,0,0,10,2,10,25
632,16,22,31,14,1,0,9,22,66,55,36,19,13,0,0,0,6,31,11,85,146,86,48,17,4,1,3,1,13,2,4,4,0,7,11,8,39
633,22,29,47,29,5,12,2,45,58,30,22,24,15,1,3,0,8,41,27,99,135,75,50,5,1,6,9,4,5,0,0,2,0,20,2,10,61
634,51,44,94,30,8,18,5,26,90,65,46,33,12,5,2,1,10,34,36,72,115,105,56,15,6,2,10,0,6,0,0,0,0,13,7,8,30
635,38,16,67,42,15,11,17,27,84,64,27,16,21,3,6,0,12,43,45,84,135,86,64,13,5,2,10,7,7,14,2,2,0,18,25,15,33
636,40,17,82,25,14,12,8,24,108,51,21,26,31,4,5,4,1,36,36,103,172,77,60,8,7,8,8,1,7,1,4,0,0,20,3,6,38
637,53,36,94,23,14,4,8,39,81,46,20,13,8,0,7,2,10,32,35,140,187,86,45,4,2,6,2,3,3,3,4,2,0,10,9,8,46
638,49,40,85,32,20,5,11,42,76,44,26,10,21,3,8,2,9,54,48,94,189,81,67,7,4,3,7,5,5,0,2,4,0,22,19,10,32
639,59,55,56,34,13,16,15,33,119,53,26,30,17,1,2,1,13,34,30,127,191,77,66,8,5,9,7,2,7,3,0,0,0,14,18,5,31
640,33,33,137,26,15,19,14,20,133,53,29,29,26,5,10,0,10,37,29,139,180,79,61,20,2,10,12,1,3,5,3,6,2,16,9,4,21
641,56,41,95,37,14,14,11,50,112,54,28,26,15,10,4,1,4,39,39,154,169,88,46,7,0,0,11,4,4,0,4,1,0,14,3,5,56
642,42,43,92,32,6,17,11,62,149,62,30,32,6,6,6,2,10,27,33,141,173,86,46,11,3,3,5,0,2,1,1,1,1,13,6,8,38
643,42,48,90,39,11,19,18,26,144,74,45,30,12,2,3,3,22,43,41,159,186,100,56,9,5,4,8,0,7,6,0,0,1,27,1,3,39
644,45,56,105,58,10,12,8,36,142,98,49,27,20,4,3,1,11,44,40,162,160,69,47,12,5,1,11,0,3,0,3,0,0,24,5,7,39
645,83,58,99,59,19,5,18,46,95,44,31,38,14,3,2,0,13,44,38,145,133,72,57,7,7,4,10,6,11,5,1,1,0,26,13,5,46
646,71,52,118,48,16,11,23,30,112,56,46,22,17,2,9,0,3,47,62,166,191,80,70,5,6,6,15,3,12,8,2,1,0,15,11,11,30
647,55,56,82,35,8,26,13,38,118,56,23,29,24,4,8,5,9,49,51,106,143,82,53,7,9,3,9,5,12,2,1,0,0,24,13,9,43
648,42,51,90,36,19,2,17,42,132,106,59,32,17,8,7,1,3,29,47,125,172,89,67,13,8,4,10,0,1,2,1,1,0,19,4,11,37
649,71,27,120,45,12,18,12,62,107,86,48,34,17,0,10,5,14,28,63,114,145,96,55,11,1,7,12,4,4,1,2,0,0,9,9,11,32
650,64,44,112,40,10,9,22,50,115,75,65,32,15,12,14,5,4,55,43,125,160,71,58,6,6,7,7,10,10,5,2,0,0,13,12,17,28
651,65,43,127,62,15,8,23,48,97,76,75,43,18,3,4,0,16,40,47,153,149,69,44,3,0,4,27,1,8,1,2,2,0,21,14,7,56
652,98,69,106,38,11,15,20,52,128,58,42,16,14,4,6,2,20,57,58,107,197,82,48,4,1,2,5,4,6,1,4,3,3,15,9,11,63
653,79,60,129,50,21,13,17,63,127,84,46,43,30,3,8,0,13,46,38,128,166,70,82,12,5,4,15,1,4,4,4,1,0,12,17,10,64
654,83,60,175,66,15,18,27,39,133,86,73,63,25,3,7,4,14,38,53,104,177,99,84,3,6,12,22,2,8,3,3,2,4,18,13,9,62
655,116,72,130,55,15,20,14,34,146,109,75,69,30,8,4,0,8,41,72,134,168,76,78,11,5,10,14,8,12,2,1,2,1,17,15,8,50
656,84,62,187,50,11,19,17,43,155,96,75,19,16,1,4,4,19,46,57,148,182,96,89,10,2,3,13,1,4,3,4,0,1,26,7,10,52
657,78,52,113,49,11,19,26,38,109,96,73,50,19,5,7,0,9,34,54,124,168,97,107,14,8,11,16,4,13,0,2,7,0,25,15,6,54
658,88,79,166,37,13,21,9,42,168,97,61,41,15,1,6,1,14,56,35,150,193,108,91,9,4,16,9,3,12,2,5,2,0,15,18,15,39
659,108,85,187,63,32,5,14,20,138,101,61,38,33,6,5,0,7,58,55,137,154,95,94,12,2,3,7,9,7,4,3,0,0,27,12,8,38
660,96,68,116,34,7,16,11,43,116,94,48,24,19,0,9,2,12,46,59,140,172,74,86,12,9,4,6,3,8,0,3,0,0,20,6,7,48
661,101,69,139,51,22,22,25,42,120,93,73,40,31,5,3,1,16,42,65,165,179,64,45,5,4,5,15,10,12,3,3,1,3,23,12,10,53
662,73,72,140,35,16,13,22,33,138,90,65,39,28,3,8,2,17,59,47,106,183,74,74,13,8,7,38,5,10,1,4,1,0,32,21,13,28
663,94,50,157,46,7,29,19,44,111,103,71,51,16,3,4,0,17,65,54,155,151,83,83,11,1,17,17,1,23,1,4,3,0,19,19,9,39
664,63,58,115,39,9,18,17,27,125,126,74,33,28,8,6,0,6,34,63,95,153,61,64,9,2,3,8,6,15,1,3,0,0,35,8,9,42
665,74,74,171,47,16,22,19,29,130,84,68,39,22,5,6,7,23,50,45,134,159,66,74,7,2,3,27,4,8,4,3,2,1,34,27,19,45
666,113,75,141,42,20,36,32,31,136,92,60,49,20,3,8,7,11,57,58,91,158,66,82,8,1,10,23,4,8,6,5,1,0,43,14,7,47
667,82,74,131,45,14,32,28,49,190,68,53,43,22,0,10,2,11,62,60,107,186,56,63,5,7,3,35,9,22,4,10,6,0,46,17,10,65
668,75,66,124,71,13,21,19,38,96,103,69,59,35,5,9,2,17,66,57,104,163,76,75,7,6,7,22,1,10,1,9,0,0,42,12,21,48
669,75,46,123,21,15,24,24,41,113,93,73,27,12,2,6,4,25,57,37,80,94,52,89,7,4,9,11,2,7,0,1,6,4,40,16,8,29
670,43,52,93,23,3,15,18,23,65,53,49,36,10,1,3,0,25,38,49,50,90,63,77,10,3,12,7,4,18,6,2,2,0,26,15,5,32
671,19,35,36,20,11,15,10,23,50,64,24,16,20,1,2,3,9,45,29,23,49,22,62,2,0,2,3,1,18,0,4,1,2,11,9,10,11
672,24,27,38,7,6,9,11,20,41,30,18,7,10,7,3,0,16,39,26,40,55,27,56,4,0,0,5,2,6,4,1,0,0,16,6,3,12
673,27,21,42,19,5,9,7,19,35,35,18,14,13,0,2,0,9,29,20,40,49,30,43,8,4,8,7,3,11,1,1,0,0,17,3,14,10
674,16,19,24,16,8,1,7,7,24,16,15,15,8,3,5,0,2,20,13,21,35,20,12,2,2,3,6,5,11,1,2,1,0,12,7,4,22
675,10,18,24,9,0,6,4,7,31,26,9,12,8,0,3,1,4,11,13,18,12,31,37,2,2,5,4,3,10,0,6,0,0,2,1,0,23
676,26,17,19,9,5,4,2,8,17,13,23,5,10,0,0,0,5,17,12,14,22,11,25,2,4,2,5,1,1,0,0,0,0,5,6,2,18
677,20,16,15,10,1,7,2,8,21,31,15,4,7,1,3,0,3,10,13,14,27,17,20,4,2,3,11,12,7,1,5,1,0,4,7,2,14
678,6,12,15,6,1,3,3,10,25,12,12,7,6,0,3,0,0,13,5,27,30,14,9,6,3,4,10,17,13,2,6,2,0,3,0,3,9
679,11,11,9,7,2,5,5,9,23,15,8,11,7,0,0,0,3,10,12,21,29,18,12,1,2,7,14,1,12,1,1,0,0,4,4,5,5
680,12,7,23,6,4,2,0,3,23,19,9,10,4,0,0,0,2,9,4,12,22,14,24,6,0,1,10,2,7,1,0,0,0,1,5,3,6
681,10,1,12,6,0,5,0,3,9,11,4,5,3,0,0,0,1,2,3,14,21,10,9,6,0,2,8,6,18,2,0,0,0,1,7,1,3
682,9,6,12,2,2,4,4,10,21,30,16,4,0,0,1,0,2,15,12,28,29,21,18,6,4,2,7,2,7,0,3,0,0,1,5,3,8
683,3,4,7,1,6,0,1,7,13,15,3,2,5,3,0,0,0,6,8,14,25,20,20,4,1,3,6,5,4,1,0,0,0,6,0,2,2
684,10,10,13,7,2,3,2,6,11,13,11,11,8,0,1,0,0,4,5,23,30,19,15,4,1,3,5,0,5,4,1,0,0,3,0,1,6
685,7,5,11,9,1,0,0,0,19,19,11,9,8,0,0,0,0,10,4,22,27,16,11,4,2,1,5,7,4,3,0,0,0,4,0,3,5
686,5,9,15,2,1,4,0,9,22,15,11,10,3,0,6,0,6,13,14,22,52,26,12,3,2,3,6,0,9,7,2,0,0,2,5,6,10
687,5,11,10,3,1,2,3,11,23,10,2,1,4,0,0,1,5,15,12,29,28,16,25,13,0,5,12,0,0,0,2,1,1,4,2,3,6
688,7,8,12,4,0,2,0,2,17,19,10,3,2,0,1,0,4,9,5,32,28,17,8,3,0,3,7,0,1,0,2,0,0,6,3,1,11
689,20,25,30,0,3,9,10,6,27,5,11,5,3,0,2,1,0,12,11,16,22,12,12,3,2,2,2,3,3,0,0,2,0,9,0,2,4
690,9,10,27,9,2,4,2,13,41,19,12,11,6,0,1,0,5,19,4,28,47,28,15,5,6,3,5,2,10,0,1,0,2,10,3,3,13
691,11,15,18,12,2,3,2,12,38,27,19,11,8,0,1,2,0,10,13,51,51,22,16,10,0,3,3,0,7,0,2,0,0,3,1,2,13
692,6,13,12,6,2,1,14,15,32,17,5,7,2,1,2,2,8,15,13,31,41,22,20,5,3,1,0,1,11,0,2,1,0,1,4,3,12
693,7,20,30,13,0,5,10,12,28,12,14,9,11,1,2,0,8,19,15,27,30,23,9,1,0,5,6,2,9,0,3,1,0,15,4,5,7
694,14,16,21,14,7,2,4,20,47,18,5,13,5,1,1,1,1,12,14,44,42,33,18,5,0,4,3,0,7,1,2,0,0,9,6,3,13
695,9,15,27,16,10,2,0,15,40,17,12,12,15,0,1,0,6,19,18,39,61,33,22,2,0,3,4,0,11,0,0,1,0,9,4,4,27
696,14,16,22,11,5,2,3,16,56,27,11,2,7,4,2,1,4,18,21,53,74,26,15,3,0,1,2,5,2,1,3,0,0,5,1,5,20
697,12,13,18,11,3,3,6,16,36,21,5,7,14,2,2,0,4,16,10,56,52,30,15,4,0,2,3,5,5,0,2,7,0,8,8,6,20
698,15,33,27,7,10,1,4,30,58,28,24,19,8,1,5,1,8,22,31,77,106,64,33,11,1,6,2,0,9,8,2,3,0,15,13,3,30
699,28,33,48,18,6,8,11,26,58,44,16,16,6,0,2,0,9,36,21,68,80,52,35,10,0,5,11,0,6,2,1,0,0,5,10,4,21
700,18,25,26,19,7,7,2,18,39,26,7,9,6,0,2,2,9,11,20,50,78,37,42,1,0,3,9,0,3,0,3,0,0,13,12,2,21
701,26,27,34,17,9,6,9,31,56,28,7,4,11,2,3,0,4,32,22,43,79,35,30,7,3,5,8,3,4,0,2,2,0,5,0,7,23
702,22,17,49,13,6,6,2,15,58,37,7,2,8,2,4,0,3,19,23,39,66,36,34,2,0,5,5,1,9,4,2,0,0,8,3,1,17
703,21,35,51,3,6,10,9,14,72,48,36,20,4,2,4,0,4,29,23,66,74,59,19,4,0,1,6,0,8,0,2,0,0,12,7,4,24
704,29,22,44,15,4,7,7,21,65,29,13,12,6,1,1,0,7,32,18,59,89,61,33,9,0,3,4,2,9,2,1,2,0,22,5,3,23
705,30,26,50,21,15,23,6,9,50,29,13,12,7,0,6,4,13,35,12,78,92,43,32,6,1,0,6,0,9,2,10,3,0,18,9,5,17
706,25,18,57,9,6,16,10,28,49,29,11,16,6,0,6,0,14,33,13,86,86,49,49,7,0,3,4,0,13,2,7,0,0,9,4,6,19
707,10,27,36,12,0,10,3,17,60,40,19,18,3,0,1,2,1,20,12,73,110,53,52,13,1,2,7,1,7,1,3,2,0,9,1,4,17
708,15,20,30,9,3,7,9,17,63,24,7,16,10,3,8,0,15,36,23,58,92,53,30,6,1,4,6,3,8,2,5,3,0,19,8,7,24
709,31,18,29,18,20,2,1,24,59,42,17,20,12,4,3,1,0,26,7,90,100,42,29,13,0,5,6,0,5,3,3,0,0,15,15,4,13
710,28,30,46,9,6,6,3,24,70,36,29,18,7,0,2,1,10,31,11,37,85,32,33,5,6,4,1,2,5,1,4,0,0,8,1,5,13
711,26,23,46,11,8,8,2,25,77,37,25,21,14,0,5,0,4,22,23,59,71,55,56,11,4,11,8,6,5,2,1,0,0,9,3,1,10
712,21,24,14,10,7,2,10,16,42,39,16,12,4,4,1,1,2,26,10,67,72,55,28,8,4,2,8,0,9,1,3,3,0,6,2,3,16
713,37,31,45,10,3,9,1,28,56,37,28,12,6,2,4,0,4,51,25,46,110,42,40,15,2,1,4,0,1,1,5,1,0,7,5,11,13
714,24,7,42,26,6,7,8,24,40,22,31,39,16,1,2,0,6,20,20,48,87,27,36,7,7,8,8,1,1,0,7,1,0,11,2,2,19
715,21,19,34,15,5,7,2,24,78,30,18,13,7,4,5,1,1,45,21,66,99,58,52,4,11,3,6,0,4,1,0,0,0,7,4,5,26
716,9,22,55,10,1,7,1,34,65,30,23,14,5,3,3,0,7,47,17,59,93,54,27,12,0,2,7,2,2,0,2,1,0,16,2,10,24
717,16,11,30,14,6,5,1,23,64,14,53,28,7,1,2,3,3,45,18,62,104,50,38,1,1,7,14,3,4,0,2,1,0,25,3,7,21
718,16,30,54,10,5,1,4,35,84,53,27,7,14,3,2,0,1,35,16,62,110,67,26,12,0,5,3,0,6,0,6,4,0,4,10,7,23
719,26,34,45,30,5,3,11,21,81,30,27,40,19,1,6,0,4,32,25,57,115,39,29,8,0,7,9,0,7,3,3,1,0,8,10,6,13
720,32,31,39,28,5,15,17,38,45,28,13,2,16,0,3,3,7,31,22,55,89,38,33,10,3,4,2,0,7,0,4,0,1,8,2,8,13
721,14,26,37,19,7,3,5,20,55,38,12,18,19,0,0,0,15,39,28,43,73,44,36,4,6,4,6,3,2,3,0,2,0,14,9,3,12
722,19,28,48,13,7,6,3,29,78,43,15,13,12,3,3,0,21,38,22,51,74,84,43,6,4,2,5,0,3,2,5,2,0,23,2,4,12
723,26,31,57,25,0,8,10,19,61,43,30,28,14,1,2,0,8,50,17,56,96,55,47,12,0,6,7,3,3,0,1,1,0,9,6,8,14
724,12,17,37,14,2,1,10,9,73,28,23,26,17,0,2,1,7,52,14,90,89,62,44,8,4,17,9,1,0,1,1,0,0,6,4,8,28
725,14,41,47,18,4,4,9,21,61,34,17,18,10,4,0,0,2,71,32,60,153,51,36,4,5,10,14,2,11,0,0,0,0,15,2,12,21
726,30,25,48,20,7,4,5,19,71,49,36,23,15,2,2,0,5,39,16,69,107,59,33,15,2,7,6,3,7,5,2,1,0,6,2,7,21
727,25,22,42,33,6,12,4,20,68,42,37,17,13,0,4,0,4,44,14,66,89,52,35,7,5,5,14,11,8,4,4,0,0,11,13,4,21
728,37,30,50,23,2,10,11,26,63,27,18,28,18,2,9,2,3,31,8,40,101,48,21,6,6,6,19,3,7,1,7,1,0,5,9,7,10
729,32,18,52,11,8,9,14,13,67,24,16,16,11,6,8,0,2,30,21,106,87,47,37,6,2,3,4,2,8,0,1,0,0,6,5,7,32
730,66,36,87,27,9,6,15,19,71,38,23,9,10,3,2,0,11,28,23,72,105,53,23,3,0,1,6,1,2,0,1,0,0,10,6,3,16
731,48,14,52,22,6,10,8,18,59,41,36,30,10,4,5,0,11,23,24,96,119,46,39,18,7,5,3,4,3,3,5,2,7,9,5,11,24
732,30,36,50,17,4,4,19,24,71,31,36,11,6,0,1,0,6,38,32,95,90,74,47,7,5,8,2,0,3,0,2,3,0,17,6,5,30
733,32,23,51,22,3,13,15,16,100,40,26,21,10,1,7,0,16,40,28,85,116,52,55,9,2,2,6,0,6,0,5,4,0,12,4,5,30
734,38,49,63,28,15,14,9,36,81,34,15,25,14,5,11,0,7,29,25,86,132,59,21,4,3,7,4,2,6,0,1,0,0,18,2,9,21
735,41,30,79,38,7,5,11,19,93,46,42,34,25,3,4,1,13,50,33,91,113,65,29,7,7,14,24,6,8,0,2,2,0,16,9,7,28
736,35,34,60,29,1,5,8,22,79,29,18,25,18,0,1,5,6,42,39,93,127,52,32,4,8,16,9,1,6,2,1,0,0,20,6,6,49
737,52,34,87,32,11,12,10,57,98,54,29,29,20,2,3,3,10,33,41,98,131,51,46,5,9,5,5,2,5,2,2,0,1,12,17,7,24
738,72,38,107,35,2,20,8,39,112,47,42,13,8,1,3,0,16,30,42,129,141,49,47,13,9,1,2,0,9,0,2,0,0,15,12,2,41
739,31,35,106,46,7,7,7,38,136,41,37,27,9,4,2,0,5,48,25,138,162,68,61,3,4,3,8,1,2,1,4,5,0,13,12,9,28
740,66,29,84,38,7,17,11,32,78,59,50,56,13,2,8,0,19,53,36,84,132,62,37,6,1,7,6,2,4,0,0,2,1,26,7,12,39
741,43,25,97,34,3,18,8,17,100,61,37,32,8,0,3,0,3,21,27,116,124,67,60,5,2,2,9,2,12,1,1,1,0,11,6,9,28
742,41,30,79,31,9,17,10,26,82,50,33,25,17,4,6,0,9,26,15,105,122,67,46,7,5,6,9,11,7,2,0,0,0,7,3,4,18
743,80,30,106,28,18,11,19,34,63,71,56,25,23,0,2,1,10,18,32,97,131,60,56,10,11,1,14,2,1,0,3,0,0,11,12,3,31
744,31,34,99,36,4,2,7,41,111,90,59,42,12,0,2,2,3,26,19,136,165,63,50,8,7,8,6,1,2,0,2,0,0,10,19,5,29
745,50,43,118,59,23,9,6,46,126,57,45,33,25,6,10,2,8,27,23,86,133,65,46,9,9,9,15,7,8,0,1,0,0,4,19,6,37
746,69,37,110,25,11,13,22,34,117,78,28,32,21,4,5,0,16,40,43,93,143,63,56,8,7,3,11,7,8,0,0,0,2,13,12,5,29
747,63,49,119,41,9,8,15,30,110,54,53,36,16,5,3,0,13,43,33,114,162,63,67,5,1,1,18,4,12,2,1,1,1,6,9,10,29
748,78,51,118,58,19,18,21,42,122,101,53,66,25,10,5,0,19,55,53,109,149,95,62,12,6,4,11,0,7,1,3,0,2,19,17,7,36
749,93,59,158,48,3,21,24,50,185,80,73,48,19,2,7,0,21,36,50,104,163,90,56,7,5,8,16,0,7,0,0,0,0,12,19,5,24
750,107,48,132,61,12,6,17,33,148,97,74,68,21,2,5,4,20,33,46,105,137,79,59,9,4,5,25,2,2,0,2,2,0,17,11,8,34
751,62,43,112,42,16,14,7,32,126,101,61,55,25,9,3,0,8,29,33,98,187,47,68,7,6,5,9,7,17,4,1,1,0,11,13,6,27
752,83,59,149,44,3,9,23,62,143,108,88,52,16,2,6,1,6,32,44,108,152,68,63,23,10,5,21,5,15,5,0,0,0,18,15,10,62
753,102,86,200,39,7,12,12,33,167,133,112,54,13,1,9,0,16,31,49,119,142,59,71,11,3,12,16,1,5,3,2,1,0,5,11,8,26
754,91,47,157,46,13,18,10,27,149,97,69,51,28,0,6,0,11,40,35,137,157,90,62,11,4,7,28,4,15,0,3,0,0,12,10,6,43
755,102,41,160,43,9,16,14,31,133,123,79,46,24,3,13,0,14,50,46,98,167,99,85,9,5,4,15,3,11,4,2,1,0,24,7,5,49
756,119,81,183,57,14,15,26,37,141,96,98,41,29,6,15,2,26,42,63,135,161,65,91,7,2,8,10,3,7,1,1,0,0,21,11,10,47
757,83,81,172,52,10,13,20,42,139,128,75,46,18,0,4,0,14,51,61,132,166,88,63,12,8,2,17,0,10,3,4,3,1,23,24,6,38
758,105,105,209,73,15,20,21,44,170,91,70,42,22,4,4,2,20,63,76,113,173,73,88,14,3,2,8,3,13,6,3,4,0,19,13,12,56
759,95,69,166,61,19,7,16,29,139,100,97,82,24,3,5,0,15,52,70,89,130,87,61,8,3,15,19,5,11,0,1,1,0,30,15,8,42
760,108,82,181,52,17,26,21,19,146,112,71,68,36,7,10,1,9,51,53,104,127,88,87,12,10,7,23,11,11,0,5,2,0,22,9,11,38
761,75,60,142,51,12,17,9,53,124,82,63,53,28,0,5,1,18,57,43,116,147,81,56,6,4,5,26,6,27,3,6,2,4,31,10,13,27
762,88,53,123,43,17,20,35,24,138,81,60,64,30,8,12,3,16,51,72,113,140,81,74,8,3,3,19,8,28,3,11,10,7,30,22,9,50
763,102,70,135,43,9,21,25,33,144,85,75,51,19,6,7,4,21,75,67,107,154,56,69,11,7,11,39,8,11,2,8,2,0,25,16,7,35
764,92,66,179,64,16,29,24,43,165,116,86,87,31,3,14,1,20,72,41,129,176,77,75,5,3,16,24,6,27,9,6,2,0,27,10,16,35
765,91,48,120,29,15,17,12,47,122,119,47,42,19,8,4,0,16,57,55,88,159,72,129,8,6,9,17,2,44,6,10,2,0,16,12,17,27
766,44,40,70,18,2,16,16,21,93,88,35,39,15,4,14,2,1,42,44,70,107,63,87,12,4,11,17,2,23,1,8,3,0,19,23,15,17
767,39,40,74,19,8,13,22,24,90,75,41,19,18,4,6,2,15,51,54,41,83,60,52,5,3,4,10,2,16,0,4,1,0,23,12,9,16
768,27,36,69,27,7,12,13,23,69,72,42,30,10,4,9,3,12,32,47,56,57,49,57,6,4,10,22,1,12,5,5,0,0,18,7,4,16
769,12,23,33,16,4,9,6,17,35,54,24,22,17,2,4,0,3,28,23,34,49,38,54,3,6,8,3,7,8,2,1,0,0,7,8,5,14
770,26,23,43,23,4,8,3,15,36,28,36,18,11,0,3,0,4,16,21,24,50,35,43,5,2,0,14,4,5,1,3,3,0,8,9,3,13
771,25,27,52,17,2,3,9,13,31,43,14,14,16,0,4,0,6,20,27,37,36,29,25,6,1,6,7,1,11,6,0,0,0,10,3,6,9
772,17,23,28,12,12,3,5,8,35,21,17,5,8,5,2,0,7,27,22,25,34,30,37,3,2,4,7,1,15,8,2,0,2,12,5,3,10
773,19,27,26,6,1,4,6,9,48,36,24,22,0,0,0,0,5,15,20,14,33,33,47,12,5,2,5,0,6,0,0,0,0,3,7,3,8
774,13,15,36,3,2,3,7,6,19,29,27,21,2,0,2,2,0,13,15,16,27,25,25,2,4,9,5,0,3,0,0,0,0,3,4,1,5
775,4,3,8,2,3,2,0,7,17,5,4,1,0,0,0,0,5,1,11,15,9,10,9,3,1,0,1,0,6,2,0,0,0,1,1,1,3
776,1,7,11,3,2,0,0,4,13,21,19,11,5,1,1,0,0,3,4,20,27,15,10,1,0,0,2,0,2,0,2,0,0,1,0,0,8
777,4,6,17,4,0,0,0,6,16,24,19,12,0,0,0,0,2,6,6,15,30,11,13,6,2,2,13,0,12,3,2,0,0,2,3,3,6
778,7,8,17,3,2,3,3,4,25,25,9,9,6,0,0,0,1,8,4,23,31,30,22,1,2,0,6,1,10,0,2,0,0,4,2,3,2
779,15,8,22,4,0,5,3,0,16,17,19,9,2,0,0,0,6,1,3,15,22,16,24,4,0,1,2,1,11,4,0,0,0,5,0,1,5
780,6,6,15,4,0,9,3,6,17,17,18,16,3,0,1,0,5,9,4,11,20,15,14,1,2,0,0,1,8,1,2,3,0,4,1,1,5
781,16,10,22,3,2,0,5,11,23,24,26,8,0,1,0,0,1,16,6,8,19,25,16,2,0,1,4,1,3,0,1,0,0,5,11,1,0
782,6,14,13,8,1,2,3,5,21,14,10,18,14,1,0,0,5,6,11,21,11,14,9,2,2,9,21,0,11,4,0,0,0,4,4,0,1
783,2,12,13,4,2,1,6,5,34,30,16,8,8,0,1,0,2,14,5,12,14,17,16,1,0,3,6,0,5,1,0,1,0,6,3,1,8
784,12,14,25,14,2,4,2,9,22,19,2,3,8,0,1,0,1,10,6,19,26,20,15,3,0,3,5,0,6,1,1,2,0,3,0,5,10
785,12,11,19,10,4,2,2,2,30,28,15,15,4,0,3,0,2,6,12,22,28,30,12,1,1,6,9,0,6,0,3,2,0,4,0,1,3
786,5,10,25,7,4,2,0,11,27,43,20,12,8,2,3,1,3,12,6,29,36,29,26,6,2,5,12,0,13,3,1,0,0,7,2,1,6
787,9,5,22,9,1,9,6,1,21,34,14,25,3,0,6,0,5,7,11,17,18,20,35,10,5,0,10,0,9,4,4,1,0,4,2,0,7
788,14,12,26,17,10,3,4,15,18,26,22,30,8,0,1,0,2,5,9,14,39,30,27,9,2,11,3,2,8,4,0,0,0,6,0,2,9
789,5,9,27,3,3,0,6,7,23,17,14,20,1,0,0,0,0,7,9,18,34,13,12,6,10,10,7,4,3,0,0,2,0,8,7,2,8
790,17,13,28,19,9,8,0,10,35,34,28,25,15,1,1,0,2,7,10,31,46,20,12,11,11,15,2,1,7,4,1,3,1,12,0,1,7
791,15,16,38,11,1,5,6,13,33,29,31,30,9,5,2,0,4,14,6,47,36,26,16,13,6,15,5,1,1,3,1,4,1,2,2,1,5
